Node 1			Node 2
4331			226373
132394			122337
132390			132391
132392			229203
132393			122337
108290			74928
108290			108289
108290			108288
108291			27838
108292			108293
108292			20225
108293			20225
108297			150071
108297			48259
108297			146557
108297			150070
27527			27526
27526			133173
27526			133172
225151			225152
79327			79328
79328			132492
146506			146505
27528			81291
27528			217834
27528			156671
101394			101395
101394			101393
185367			185368
185361			13618
185361			185360
185360			178122
101392			24970
185369			40081
185369			185368
101393			101395
103438			119738
103438			12794
103438			163178
103438			154973
101390			158015
101390			158014
101390			101391
183787			183786
183787			183785
183786			183785
183785			208614
183785			208613
183783			183782
183782			40553
183781			39202
183781			183780
46749			152482
46749			152481
139498			139499
139498			139497
183789			183790
183789			183788
183788			183790
183788			208999
183788			209001
183788			209000
156060			156059
216217			166367
216214			216215
156065			24766
216218			31699
216219			19685
188061			188060
188060			28110
188067			188066
188067			108898
188066			188065
188066			108898
188065			108898
188065			105663
188069			76929
188069			188068
188069			188070
188068			188070
188068			89130
181781			119396
76856			8830
76855			106017
76855			161370
76855			161371
76855			10394
76855			76854
76854			10394
76851			186490
181789			181790
87439			87440
140037			63402
139490			139489
23314			71063
23314			19556
177577			177576
177577			64789
177575			177574
177573			152693
177573			177572
177573			152692
177572			152692
109161			109163
109161			109162
109160			1168
109160			1169
109163			109162
109165			109166
109165			213154
109164			149262
109164			149264
177579			177580
77182			73374
92581			92580
92580			134470
224280			219855
224281			107153
224281			166305
224281			49515
224281			224282
194969			6739
194969			155068
224283			107153
224283			224282
194967			27129
194967			194966
194966			226316
194966			91617
194965			194964
194962			194961
194961			194960
155677			155675
103580			103579
103580			83713
139428			40502
155672			155673
139423			139425
139423			139424
139422			139421
139422			139420
139421			139420
139420			228094
139420			102587
139427			139426
139425			139424
41674			209678
41674			141035
41674			141034
180254			172774
180254			180253
180255			8956
221102			161570
221102			221103
180257			180256
180257			180258
180257			95283
180250			180251
180251			210697
180253			136391
180253			172774
180253			25870
221108			183365
221108			221107
206529			130536
87692			12371
180258			174245
180258			180256
180258			95283
180258			180259
180259			95283
206528			8207
181125			181126
140691			22630
140692			202580
140692			202579
181121			181122
181120			136559
181120			209907
181120			222911
181123			181122
140697			35372
140697			56530
140698			140699
181129			181128
181129			181130
181128			202240
181128			129007
189330			149286
189330			189331
189331			149286
189333			224806
189333			224807
189335			5606
189337			14840
189337			138977
189338			19064
189338			140138
189339			189340
189339			49141
77726			192334
77726			105252
77726			16398
10481			39311
141349			141348
141349			141350
141349			14248
77721			94567
206521			117153
206521			112148
141341			207751
141341			132302
141341			141340
141340			132302
141340			111431
141343			141342
43929			122831
43929			163417
43929			163416
43929			207484
43929			215580
43928			157602
43928			157601
223886			223885
223886			223884
218648			33697
219293			106266
219293			219292
219292			106266
219292			219291
219291			106266
139288			139287
139288			98489
139287			98489
90900			25361
139285			139284
219299			9431
139280			168166
75768			133682
75768			61739
75768			75767
75764			77942
75765			75766
138779			72259
138772			146328
138772			138773
138772			138774
138772			146327
138773			138774
138773			138775
138774			138775
138775			187321
138775			187320
138776			138777
138776			61968
178618			155653
178618			178617
71113			208504
71113			49901
71113			129946
71113			49902
71113			148162
71113			27644
71113			71114
5160			134349
5160			178700
173988			173989
173989			223688
173982			137784
173982			173981
173983			173984
173983			173985
173980			137784
173980			92695
173980			173981
173981			137784
173986			196276
173987			69461
173984			173985
172057			170950
172057			172056
172057			172055
172056			170950
172056			172055
172051			172050
172050			172049
196757			196756
196757			187780
196757			122640
172059			65153
172059			172058
128304			219279
128304			128305
128306			26478
146699			146700
146699			18114
146699			18113
128300			16637
196754			196755
196754			39808
196754			196753
146690			146691
128308			7351
146697			130340
33328			52867
33328			211788
41389			145600
41389			93895
87328			87326
87325			40799
41383			145254
87326			99094
87326			176975
41385			202323
41385			41384
41384			202323
41384			80355
41384			134601
41384			80356
87323			87321
87323			87322
87322			87321
36663			27607
36666			62936
36668			20611
36668			122580
36668			114226
36668			164820
76461			14909
76461			76462
76461			76460
76461			213419
76461			26222
76461			48241
223888			68412
223888			31889
223888			223889
85789			46611
85787			225080
85787			225081
85787			175092
85787			175093
85787			19940
85787			85786
85781			150333
85781			85780
85781			12265
85780			12265
85783			85782
85782			151379
85782			151378
84438			84437
84438			70394
84434			46322
84435			84436
84435			82132
84436			82132
84437			70394
84437			220735
84430			84431
84430			84432
84431			6345
84431			84432
70846			70844
70846			70845
70844			70845
70842			183860
70842			70841
70842			70840
70843			18384
70840			70841
70849			70851
70849			70850
70849			178854
83789			37564
83789			83790
83789			152252
83788			115544
83788			83787
83788			83786
175938			48251
83783			83782
83783			96789
83783			96788
83783			83784
83782			83784
83787			83786
97116			223079
97116			226192
97116			226193
143377			143378
143377			143375
206317			26408
206317			15322
206317			206318
175913			175915
175913			175914
175911			42650
30676			3836
175917			175916
175917			175915
30670			76912
30670			76913
175915			175916
175915			175914
175915			176503
175915			176502
175914			175916
76445			74320
76445			18677
76445			150041
175919			175921
175919			91483
30678			115260
76442			31207
76442			42729
76442			201343
76443			83221
76443			222153
123210			199281
123210			123209
123210			13921
123217			83665
123217			123218
206339			63151
206339			44657
123215			6959
123215			123214
123214			6959
206330			203843
224576			224577
224576			224575
224576			224578
206319			5211
86498			86499
86499			158009
86499			106684
86499			106683
86494			11661
86494			69885
86494			147525
86494			110929
86494			110928
159666			159667
159665			159664
159665			100474
159664			100474
174060			174061
174061			145474
159661			159660
37137			37136
37137			178243
37136			94635
37136			178243
203570			64769
130902			130900
159645			159644
159645			159643
224570			115141
224570			168164
224570			18272
229379			67982
229379			229380
229379			229381
229379			229378
229378			67982
229378			229380
229375			183059
229375			229374
229374			229373
229374			183059
229373			183059
229373			229372
229372			229371
229372			229370
229371			229370
229371			202214
229370			229369
229370			202214
100588			18857
100588			100587
44865			19171
44864			37037
44864			94526
44863			229158
44863			229157
44863			229159
44861			147523
39035			149281
39035			59465
39035			39036
177603			132624
177603			74259
159643			159644
178891			140557
178891			178890
178890			140557
178893			130796
178893			178894
178892			140557
178895			178896
178895			155804
178894			130796
178896			155804
177607			177605
177607			177606
68122			227975
68122			227974
39033			94023
39033			216328
39033			216327
213038			26631
206594			206596
206594			87261
206594			96620
206594			206595
125183			182454
125183			182455
125183			182456
125183			8537
206596			206595
206597			206598
206597			206599
131838			94378
213030			138550
213030			158658
213035			213034
213035			213036
213034			213036
213037			86603
213037			146557
213037			26631
69859			69860
69859			69858
69858			69860
69856			16677
69855			69854
69854			150588
69853			69852
69853			69851
69852			94034
69852			69851
69850			39088
69850			54421
69850			33785
214749			214747
214749			214748
226365			113238
96233			96232
96233			145604
96233			223837
96233			223835
96233			223836
201649			192603
201648			69419
201648			201647
201648			161392
201648			221510
96238			110808
96238			18491
96238			20577
201647			161392
201647			201646
201647			69419
201646			161392
201641			201642
201641			201640
201641			201639
201640			201642
201640			201639
142315			212514
142315			35510
142315			142313
142315			142314
193764			193766
193764			144246
226360			220075
226360			226361
176651			176650
176651			176652
116518			116517
116518			197998
116518			208075
116519			116521
116519			116520
116515			21381
116515			40507
116511			18438
116512			28229
116512			221697
192038			24200
214747			33704
214747			214748
192036			23564
192036			192035
192036			131798
192035			131798
219223			161812
5950			5949
5952			183998
5952			175002
89345			130134
89345			130135
89345			89346
89346			214377
103532			67127
88697			88696
88697			88698
88690			107661
88690			64929
127447			127448
127447			127449
88692			9290
88692			88693
88693			9290
82498			165095
82498			165094
82498			9236
82498			129272
127448			127449
127448			185745
127448			185744
88698			88696
60542			89198
60546			168963
60546			168964
60545			153858
60545			190986
60545			190987
42780			152992
121848			21739
121848			121849
121849			21739
121844			121845
121844			121843
121845			12937
121845			121843
121845			20565
121842			62342
200998			171360
200998			195252
200998			78203
200999			189080
200999			201000
200992			200993
200992			200991
200992			178771
200992			200994
200991			200993
200991			178771
200996			118651
200996			101628
200996			200995
200997			171360
200997			78203
200994			200993
200995			118651
200995			101628
200995			48381
153298			53579
124368			124366
124368			124367
99326			99328
99326			99327
99327			99328
215088			215087
215086			215087
215086			95642
124360			19171
124360			124361
124361			19171
124366			124367
124366			54638
153296			94378
124365			168470
124365			168471
124365			111287
124365			92324
148599			148598
148599			19170
148598			19170
148590			148589
148596			79574
148595			18110
46297			144661
46297			124431
46295			207355
46295			207354
46295			207356
46295			207353
195564			87850
195564			195565
195565			112311
195565			43159
195565			222606
195565			222607
195565			195566
195565			222605
195565			87850
195566			123782
195566			87850
195567			26698
52451			52450
52451			78865
52450			159322
52450			193245
52450			78865
52453			203724
52453			146068
52453			203723
52452			14271
52452			43915
119891			190862
119891			119892
119891			141745
119893			118168
119893			61247
17269			46824
17269			203429
162669			162668
162669			162670
162668			162670
79926			79925
162661			162663
162661			162662
162663			162662
162665			162664
162665			154882
162665			162666
162664			154882
89025			59554
89025			62921
162666			154882
163392			225964
163392			163391
163392			225962
163392			225963
163392			105221
163393			161009
163396			163397
163397			163399
163394			163395
12371			206464
12374			8209
176038			123456
176038			52487
176038			44600
32174			105137
32174			218558
32174			117593
32174			177938
12377			11942
54857			210995
54857			210994
54857			210993
54857			210992
54857			192335
54857			192336
54855			50554
176036			176035
176031			89442
176031			182780
215343			215341
215343			215342
215343			75039
176033			176034
176033			18368
176033			48514
62949			85736
62949			60297
62949			152570
153738			26614
86388			86387
154108			154107
154108			89915
159359			159360
159359			202507
159359			202506
139180			139182
215346			215345
215346			215344
215346			215347
152169			171908
152169			152167
69207			69206
69207			69205
69207			162429
152161			152160
152161			167731
152160			124732
152163			227298
152163			227299
152163			203145
152163			152162
152163			71462
152165			184810
152165			57998
152165			110290
152165			184811
154107			89915
152167			227285
152167			227287
152167			227286
152167			114909
152167			152166
152166			2405
160288			185937
69205			198327
69205			55288
69205			198328
69205			130840
69205			69206
69205			130839
160281			160280
160280			31449
160280			160279
160285			160286
17488			216726
160286			212686
154103			55265
154103			154102
154102			55265
163536			163534
163536			163535
163534			163535
140124			140126
44477			90268
44477			127621
44477			90267
11883			72225
11883			194326
125237			125236
125237			138151
125237			138152
192655			168743
174652			154944
44846			168755
44846			110606
125235			125233
164623			164624
164622			22535
164622			22534
20191			148047
20191			148049
164626			164627
164625			164624
164624			201740
174657			174656
174657			174655
164628			55443
20199			71073
20198			44252
13022			13021
13022			9930
13021			9930
47634			141880
13026			35260
13025			73820
13025			218580
13025			223241
13025			223242
101650			101648
101650			101649
217578			45272
13028			3037
13028			50630
106741			58793
106741			21099
47631			153472
47631			59596
219517			219519
217574			50015
217574			29862
28799			72022
28799			72023
28797			167609
28795			101014
28795			75824
28795			26654
28795			194786
106742			106743
106742			106744
28793			28792
28793			89251
79698			197790
79698			79699
79698			197789
79698			79697
79698			197788
79699			79697
216773			216772
79690			196572
79690			115340
79690			212190
79690			212191
79690			115339
79690			40648
79691			79692
79691			50907
79692			62495
79692			141758
79692			50907
79692			143501
79693			79694
79693			79695
79694			79695
79694			15573
79696			29068
67663			20327
67666			43034
67666			58142
67665			216715
67665			90543
67669			160173
67669			17095
126180			46568
126181			126182
126183			126184
126184			174332
126184			174333
126185			126186
126186			210551
126186			210550
126186			128668
126186			184112
126187			126188
126188			152257
126188			152258
66537			94760
66531			94679
66533			108156
27646			172209
27646			68660
51539			173315
51539			173314
51537			49795
51537			229186
214009			8990
214009			214010
158067			16676
193100			193101
193100			111817
193100			78053
193105			90667
193105			193106
193105			193107
193106			90667
193106			193107
61620			64812
61620			157175
61620			104128
61620			157174
193109			80978
213058			213057
213058			213056
213058			108345
61624			221339
61624			221338
61627			110033
61627			103391
129208			129207
129208			78588
134777			115375
134777			134776
213056			213057
129202			119019
134770			134769
35081			59577
35081			55676
129207			209683
129207			129764
129207			209684
172646			172645
23886			61608
134772			134774
217019			217017
217019			217018
217018			217017
217018			70708
217017			217016
217017			70708
217016			181853
217016			70708
217015			217014
217013			217012
213052			213051
8576			150118
8576			8577
8577			153110
8577			150118
8577			150119
8577			158551
131818			40836
131818			206358
131818			206356
131818			206357
131818			146078
131818			146079
131818			131819
131818			215481
8578			29170
119076			119075
119076			199702
119076			62828
119077			91351
119074			22105
119074			81607
119075			199701
119075			199702
119071			54465
84265			84267
84265			84266
119078			136298
145402			7079
145402			145403
145402			204882
145402			46400
145400			115517
145400			34467
145406			145405
145406			145135
145406			16397
179559			65852
179559			179558
145404			145135
145404			145405
145405			145135
92213			175896
92213			175897
92213			175406
92213			92214
92213			175898
145408			158138
145408			210832
179558			65852
92217			189819
92217			92216
92217			92215
92217			189818
92216			92215
92214			206114
92214			206113
51393			105677
51393			105676
51392			15969
51390			212419
51390			62161
51390			53029
51397			75820
51395			116797
51395			229554
162866			162867
162866			162865
51399			156150
51399			93938
51399			205068
51399			25122
178686			178685
178686			42937
142311			84390
142311			142312
196051			196052
196050			31244
196053			196052
196053			196054
61085			203791
61085			80195
223272			121888
223272			123334
61087			191630
223274			121888
223274			46707
223275			223276
223276			43728
178681			178680
178681			178682
178681			117891
178682			117891
178683			210751
178683			93237
52842			24624
52842			120192
52843			106743
52843			217768
26599			76871
26599			76870
221698			221699
221698			212888
221698			221700
221699			212888
221699			221700
216778			14299
221691			221692
221691			221693
221692			221693
221692			221694
221693			221694
221693			221695
221694			221695
29954			70328
60974			86888
150156			150157
150156			125385
220568			216353
220568			220567
220568			164246
65257			4133
65257			4134
65251			193469
65251			193470
150150			161117
150150			37375
150150			37374
150150			150151
150150			113412
150151			37375
220561			197210
220561			220560
220560			197210
220560			23912
220563			179458
220562			97911
220565			125229
220565			220564
220567			164796
220567			216353
150159			79119
227693			148707
227693			227694
227693			227695
227690			227691
227690			106904
227691			106904
227696			4181
227696			197538
227696			227694
227696			227695
227694			148707
227694			227695
227695			197538
199254			199253
199254			199255
199254			196988
202629			34992
74294			197137
87318			87317
197904			197905
197904			197906
197904			197903
197905			197906
197905			197907
197905			197903
197906			197907
197907			186226
197900			83501
197900			121539
197900			197901
197901			121539
197902			25873
25480			191638
25480			143549
25480			143548
25483			2443
25483			25484
25485			146966
25485			181183
25485			181182
25486			138991
25486			138992
58030			40295
58030			222994
58030			222993
159946			159947
58032			93788
58032			93789
58032			11185
87595			79533
87595			183461
222589			222588
222589			222590
222589			222591
222585			7717
222585			19668
170347			62144
222587			70775
104513			194246
104512			36122
207950			80531
207950			150589
207950			207949
104517			34253
104517			209892
104517			109215
104516			15913
104516			15912
104515			120393
104515			104514
104515			74487
104515			53284
104514			195421
104514			120393
104514			195422
104514			53284
18436			107517
18436			107518
18436			91628
18436			144616
18436			174472
170341			16271
226214			226213
226214			79746
170340			170339
170340			125366
227036			227034
227036			227035
227037			50513
227037			227038
227037			227039
227034			77317
227034			227035
227034			227033
227035			77317
227032			176343
227032			227033
227032			227030
227032			227031
227033			77317
227033			176343
227030			227031
227031			176343
227038			50513
227038			227039
227039			227041
122171			122170
163096			223165
163096			223166
163096			223167
163096			223164
141895			141894
141894			43713
164082			108026
164082			156765
186379			150659
207058			207056
207058			207057
102915			102914
102915			90371
102914			90371
186373			186375
102916			114347
102916			62056
102916			184676
102911			102913
102911			102912
102910			3724
102913			102912
102913			115945
102913			107901
158758			205555
5427			19951
116533			116532
88957			88958
41288			132406
69387			69389
69387			69388
69387			164532
69387			141524
69387			164214
116535			116536
210379			210380
210379			32735
210378			210377
210377			22881
210377			210376
210376			22881
210374			105767
210373			65271
210373			210372
15733			71898
15733			73825
15733			112297
15733			112296
15733			165416
15733			9400
15733			21087
15733			33988
15733			166213
48097			213289
187426			187427
187426			106269
187427			187428
187427			106269
187424			37572
187424			187425
187425			212506
187425			212507
187425			212508
187425			49646
171219			171220
187420			187421
171216			171217
171210			171211
187428			106269
187429			60853
33652			209702
33652			118900
33653			176411
33653			91071
18276			132436
33658			52351
18273			136000
18272			168164
109829			58975
30308			138361
30308			138360
30308			103194
149656			58485
109823			103564
30301			145468
30301			145469
30303			31734
30303			156287
109827			30368
39427			198033
39427			198034
39427			174483
39424			57733
39424			82260
39424			112842
39421			179091
39421			134589
77942			9733
31656			119265
31656			143022
31656			223646
31657			6318
68375			68376
157277			107155
157277			168994
157277			107154
157277			2715
68377			45663
68371			68372
68370			10299
68370			197407
68370			185264
68370			4072
68370			34815
68370			197406
47419			141203
47419			81010
112796			129541
112796			115375
112796			93030
112797			103398
112794			8932
136865			210553
136865			136863
136865			81669
136862			136861
136863			208356
136863			143022
136863			36232
136863			216875
112790			24271
183428			183427
183428			40155
183429			78204
115229			115228
183422			183423
183420			183421
183420			19851
183421			19851
115223			98173
115223			142005
183427			40155
34174			67426
34174			131912
183425			40155
35881			92550
35881			167695
35882			120238
35882			113611
35886			88722
35886			51014
133986			133987
133986			133984
133986			133985
133987			133985
133984			133985
133982			6876
133982			35438
133982			133983
133983			35438
133980			133979
133980			127954
133981			7301
133981			91616
133981			80722
108159			210595
108155			108154
108155			108153
108154			108153
108154			140946
108154			132403
108153			140946
108151			205504
108151			12478
76134			51204
76134			76133
76135			23098
76135			1198
169914			169915
169912			71716
169912			169913
76132			128494
76132			80778
76132			163068
76132			163069
76132			36846
76132			6345
76133			51204
76133			74903
170165			170164
170165			170166
170165			170163
170164			170166
170164			170163
76138			76139
170162			153941
170162			78762
131588			131589
206869			109398
206860			206861
206860			206862
206860			50168
206861			206862
206861			50168
206862			24876
206863			206864
206863			206865
206864			206865
206864			206866
206865			206866
206865			206867
206866			206867
226317			226316
226317			85039
174102			213768
11838			95136
16159			81768
16159			81769
16159			83216
54207			185215
35227			43403
54205			178350
54205			178351
35221			103562
35221			78153
35221			226693
73419			69039
73415			48513
73415			73416
73416			48513
35228			76348
35228			58058
35228			47964
133186			94180
133186			208475
133186			208476
133186			133185
188746			188744
188746			188745
188747			188748
188747			10020
188744			188745
188742			188743
188742			188741
188740			24870
188748			10020
54559			43427
54559			114910
210752			210753
210752			210754
132639			64500
175516			46925
132637			77547
132637			14618
132637			138739
5977			134145
5977			134144
5977			92669
151799			90710
151799			151800
132633			82356
132631			132629
132631			132630
132630			132628
132630			132629
103888			103889
175514			175512
175514			30531
5975			43593
5975			204406
103881			103882
103881			103883
103882			103883
103883			216907
103885			159565
103885			103886
103885			103887
103886			168809
103886			87578
103886			168810
103886			103887
103886			134658
154196			154197
154196			77905
43884			212645
43884			212644
43884			212646
79201			37744
79201			79200
69294			69293
69294			69292
154194			154195
130679			130680
130679			130678
130679			26137
130679			189410
130678			130680
101481			101480
101486			101485
128802			52436
109935			49703
130671			183880
130671			130670
130671			152203
101488			101489
101489			195753
54557			216338
130674			167370
130674			167371
130674			89078
128809			126650
128809			128808
128808			126650
60522			9140
60522			125836
164757			73217
164757			164758
60523			12337
156801			111117
149654			145516
149654			149653
149654			149655
70143			39446
70143			70142
116285			7496
116285			95658
116285			227977
17201			35140
72715			72463
72715			72716
94094			190897
94094			94095
94094			94093
69299			69298
94092			94091
85086			85088
85086			85087
85086			138651
85086			132867
85087			85088
72716			72463
136869			45750
6014			129055
6018			67155
6018			85102
6018			43152
6018			45918
10049			10050
10040			33241
10042			126788
10042			126789
10046			88330
10046			88329
121538			173184
121538			173183
121538			121539
121539			83501
121530			121531
133890			133891
121533			80249
149984			149983
121537			14236
219318			219317
219318			87854
219319			89699
219312			189818
219312			219313
219316			219317
219316			219314
219316			219315
219317			87854
219314			219315
203993			203995
203993			203994
203992			203991
203992			203990
203991			203990
203991			204421
203990			203989
203995			118355
203995			203994
203994			118355
125440			98798
203999			87523
203999			19439
203999			109525
28414			23663
85120			17370
125343			18873
125343			46643
85627			85628
85627			85629
85624			79247
85624			85625
85624			209811
85625			79247
85625			144840
85622			42866
85622			186898
85622			85620
85622			147583
85622			85621
168041			168040
85620			85621
85621			126901
85621			126902
149653			133459
149653			184927
149653			145516
174108			174107
174108			174106
174108			174109
85628			85629
85628			89000
85628			89001
85629			112404
85629			53295
215583			12232
194097			59157
194097			217856
194097			217855
167496			30909
135919			21426
135919			64241
135915			225272
135915			225270
135915			135914
135915			225271
135913			135912
135912			4958
135911			30683
135911			135910
135910			135909
135910			30683
38536			21129
38536			152092
38537			118908
38537			150228
38537			150229
38537			118907
38537			133171
38537			82126
5089			150020
5088			167651
5088			64257
38532			6620
170946			170945
170946			170944
170945			170944
170945			170943
170944			170943
5087			197039
5087			24860
170942			215187
170940			137492
204417			134521
43219			31320
204414			204413
204414			204412
204413			204412
204413			204411
204412			49771
204412			204411
204411			49771
204411			204410
204410			49771
133519			133518
133511			192733
133511			192732
133511			133512
133511			192734
133510			222019
133510			222020
133510			187943
133513			133515
133513			133514
133513			148582
133515			133514
133515			133516
133514			133516
175272			175271
175273			16684
164399			164401
164399			164400
164398			91322
175276			175275
175277			175278
175277			216418
175277			45722
175277			29318
175274			175275
175278			175279
175278			29318
175278			45722
175279			29318
164397			107839
164397			164396
164396			107839
123973			123975
123970			123971
123970			196636
123975			185163
123975			185162
123975			169196
123975			43078
26190			98438
26190			171838
26190			171839
26190			171837
26190			227925
26190			142078
26190			183360
155579			96655
51869			158893
51869			158892
51869			205342
51869			205343
205187			205188
205187			205189
205187			205186
83665			220785
83665			109516
83665			110381
83660			137443
83660			83661
83660			83662
83660			137444
83661			83662
126618			180553
126618			126616
126618			126617
126618			177708
126618			99075
45499			82555
60478			156792
60478			132482
60478			156791
215065			215066
215065			159852
126610			126611
126610			126612
126611			126612
126612			119706
126613			40236
126613			128321
126613			126614
126613			126615
118457			118455
126615			205019
126615			126614
126615			100463
126615			147335
126615			134386
126617			126616
175896			63492
175896			175897
175897			211103
175897			211102
175897			175898
69120			213185
69120			81650
69120			78451
175891			11289
175891			142482
69127			79989
69127			159474
69127			201879
69127			46596
175899			175900
175899			32381
123396			170671
129993			178727
129993			69150
123394			193347
123394			123395
123394			123393
123394			15198
123395			123393
123392			123391
129998			118822
129998			129999
129998			39371
45490			59767
45490			97279
195691			39406
195691			98541
195691			112773
195696			195695
195696			117741
195697			195698
195697			153572
195697			195699
195695			117741
215068			215069
195698			195700
195698			195699
195698			153572
195699			195700
25849			178123
25849			41128
25849			108356
193223			159459
193223			184073
193223			69875
193223			190769
29722			101848
193225			193226
193227			193228
193227			193226
193226			193228
8007			112813
8007			182787
8007			166896
8007			166895
8007			128684
8007			112814
8001			56050
8001			184032
8001			59888
8001			206934
8001			175683
129148			129147
11254			11253
11254			197521
50939			111031
7468			63447
110628			55613
110628			47520
156612			156614
50933			72649
50933			145825
7467			71329
7467			114416
110622			7279
110623			90232
16078			77368
16072			202595
16071			146477
16071			121674
16070			38258
16070			121168
16075			56430
16075			120290
16075			205178
16074			195871
209568			209569
209568			41772
209568			209570
209568			209567
118258			6169
88711			55362
88711			88710
161271			161270
161277			27123
161275			13348
161275			161274
161275			33045
161274			33045
154893			139156
154893			154892
120613			86613
120613			176605
120610			120609
120611			18453
120616			120618
120616			120617
120616			34777
120617			120618
120617			25331
120617			21825
154895			97632
154895			154894
120615			52744
120615			49646
10893			177797
10893			177796
10893			105181
10893			128707
10893			3329
120619			120620
209569			209570
209569			209567
217784			217783
217784			217782
217783			217782
217783			217781
217782			217781
217782			217780
217781			35692
217781			217780
217780			35692
118613			151429
118613			151428
118613			97005
214254			214255
214254			214256
214254			214253
214255			214256
214255			214253
214257			214258
214257			194995
214250			106290
214250			175341
214251			66202
214252			214253
214252			42071
173062			67136
173062			173061
214258			214259
214258			194995
214259			45948
42712			62238
42712			163724
42712			74708
42712			150375
42712			150374
215781			24121
215781			215782
215781			125474
215783			31579
215783			86178
215782			125474
215785			215786
215785			6791
215784			195531
192178			107501
192178			197547
215786			215787
215786			6791
215789			215790
215788			55324
192172			192173
192172			192170
192172			192171
192173			192171
192170			25448
192170			192171
192171			25448
195547			195546
195547			195545
5859			23947
5859			213695
5859			213694
5859			172635
195545			195546
161859			63492
161858			161857
161858			161856
161857			161856
161857			182354
161857			182353
161857			52856
161855			161854
161855			161853
161854			161853
161852			161851
52398			116766
52398			139887
94338			94339
94338			76867
94338			211431
94338			211430
94339			62298
94339			76867
17383			106181
17383			92249
17380			17379
17380			160652
17380			160653
17380			42447
52391			113507
17386			17387
17387			47896
17387			118097
17387			53805
17387			15101
17385			11271
17385			150065
43698			3361
43691			115056
43691			99843
43691			99842
94582			165477
43693			149902
19576			142355
19576			93787
19576			126539
19576			147058
19576			214153
19576			18074
19576			126042
11768			103595
19573			96243
19573			226407
19573			142239
19573			19572
19572			123546
19572			96243
19572			226407
19571			181617
19571			38978
96799			96798
11762			11761
11763			171236
11763			171237
96794			197395
96794			197394
96794			197396
96794			16175
96792			219258
96792			96793
11764			200909
11764			200908
97449			97448
97449			17918
97448			17918
97441			97440
97440			83794
97440			83793
97440			21100
215125			215124
215125			215126
90796			14844
90796			142007
90796			142008
215126			194713
215121			22968
64059			161760
90792			207439
153158			153157
64057			71201
64057			149629
215128			64921
215128			215130
215128			41869
64053			207181
64053			207182
148418			148417
148418			6287
148416			148417
148416			211354
148416			211355
148416			6287
148417			6287
148414			96475
148414			148415
148414			148413
148415			96475
148412			46539
148413			96475
148413			189494
148410			27315
148410			148411
152828			124792
152828			152827
152829			73250
152829			73251
46311			89334
46311			46024
46311			186689
46311			186688
155381			24351
152820			152821
152820			152822
152821			20076
152821			29066
152821			180651
152821			152822
152823			45838
152824			45838
152825			89905
152825			57498
152826			124792
152826			152827
152827			124792
45664			45293
161076			156313
161076			28954
45662			128977
45662			223309
45663			34135
45663			12990
193879			66871
193879			137251
161071			50947
181892			181894
193350			193348
193350			193349
161073			196779
155387			70337
198127			117212
198127			198128
80376			80375
80376			80374
80376			99343
80376			217778
80376			217779
80375			80374
80373			207335
80373			49283
80373			155863
198122			29793
198122			198121
198121			29793
206018			43217
186168			186169
186168			158052
198129			117212
198129			198128
198128			117212
12238			136356
12238			108919
12238			108918
42122			50593
209562			25780
209562			209563
167862			38006
167863			227090
167863			227091
167863			227092
186169			158052
186169			2523
48782			49801
48781			221900
48781			221901
48781			221902
48781			221903
57871			225614
57871			17920
156259			130098
156259			118388
29362			127877
29362			127876
57874			80798
29367			46075
57878			164605
57879			115482
57879			115481
57879			91123
57879			91124
156250			89194
156256			156255
156255			46913
78442			88113
78442			88112
78442			78440
78442			78441
78442			138556
78442			138557
78443			78444
78440			147097
78440			78441
78440			147099
78440			147098
78440			136150
78440			136151
78440			136149
78446			78448
78446			78447
78447			78448
78448			27869
78448			139654
147303			147302
147301			147300
8831			210358
147306			134471
147306			147305
147305			227919
147305			227918
147305			118919
147305			134471
147305			147304
147304			134471
179458			145987
179458			179457
67584			67583
67584			140163
67584			76063
67584			227301
67583			76063
212354			212353
212354			212355
179456			179455
179457			187746
179457			187744
179457			187745
179454			179455
179455			44116
179455			191342
187747			187746
187747			187745
187746			187745
187745			187744
26809			178312
26809			120835
26809			188646
26809			99098
187741			216164
187741			216165
187741			12651
187741			187740
187741			68337
187740			68337
26805			123614
26805			198246
26805			198247
26804			26404
26807			43289
26801			57199
26800			220346
187749			187750
187749			187748
187748			8524
142487			142486
142487			142488
9224			174932
9224			174933
142483			142482
142483			142481
142482			22101
142482			142481
142482			142480
142482			11289
142482			185570
142482			185569
142481			110249
142481			143293
142481			142480
142489			139290
142489			196575
142489			107688
164986			220123
164986			220125
164986			164987
164986			164984
164986			164985
164987			164985
164984			164985
68609			68607
68609			68608
68608			68607
68605			68606
68605			68604
68604			68606
68607			36761
157703			134159
157703			115719
68603			9620
68602			83400
68602			23829
68602			83401
29584			50124
29581			71900
29582			131596
29582			131595
192950			192951
168517			168518
212875			25017
212875			137518
168510			70838
168513			168512
192958			71538
192959			118865
192959			192960
93353			93895
93353			93354
151708			151706
151708			151707
149334			218698
149334			218697
192067			29523
192067			96567
58526			126300
214097			214095
151701			151702
58528			183796
58528			183797
151704			34870
214094			214095
214094			6785
151706			134750
151706			6345
151706			151707
1579			28099
1579			130401
214095			6785
79719			79717
79719			79718
79718			79717
1573			76714
1573			204213
214092			214093
79717			34860
79710			39407
1575			41128
77579			77580
77579			77578
